One “master” query: tables + columns + PK + FK + data types + defaults,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SchemaName,TableName,ColumnOrder,ColumnName,DataType,IsNullable,IsIdentity,IsComputed,DefaultDefinition,PrimaryKeyOrdinal,FK_Name,RefSchema,RefTable,RefColumn,ColumnDescription
dbo,VENDOR_MASTER,3,VND_VENDOR_NAME,varchar(30),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,4,VND_ADDRESS_1,varchar(30),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,5,VND_ADDRESS_2,varchar(30),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,6,VND_ADDRESS_3,varchar(30),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,7,VND_CITY,varchar(30),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,8,VND_STATE,varchar(2),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,9,VND_ZIP,varchar(10),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,10,VND_DEFAULT_FOB,varchar(20),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,11,VND_PHONE_NUMBER,varchar(25),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,12,VND_FAX_NUMBER,varchar(25),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,13,VND_MODEM_NUMBER,varchar(25),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,14,VND_REFERENCE_NUMBER,varchar(20),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,15,VND_E_MAIL,varchar(50),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,16,VND_INTERNET_ADDRESS,varchar(30),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,17,VND_CONTACT_NAME,varchar(30),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,18,VND_CONTACT_NAME_2,varchar(30),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,19,VND_LAST_ACTIVITY_DATE,datetime,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,20,VND_DISCOUNT_RATE_1,real,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,21,VND_DISCOUNT_RATE_2,real,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,22,VND_DISCOUNT_RATE_3,real,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,23,VND_LEAD_DAYS,smallint,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,24,VND_SERVICE_CHARGE,real,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,25,VND_ASN_FLAG,bit,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,26,VND_EDI_FLAG,bit,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,27,VND_APTERM_ID,int,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,28,VND_FEDERAL_ID_TYPE,int,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,29,VND_FEDERAL_ID_NUMBER,varchar(9),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,30,VND_TERMS_TYPE,int,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,31,VND_TERMS_TYPE_2,int,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,32,VND_TERMS_TYPE_3,int,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,33,VND_TERMS_DESCRIPTION,varchar(30),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,34,VND_TERMS_DESCRIPTION_2,varchar(30),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,35,VND_TERMS_DESCRIPTION_3,varchar(30),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,36,VND_TERMS_DUE_DAYS,int,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,37,VND_TERMS_DUE_DAYS_2,int,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,38,VND_TERMS_DUE_DAYS_3,int,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,39,VND_TERMS_DISCOUNT_DAYS,int,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,40,VND_TERMS_DISCOUNT_DAYS_2,int,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,41,VND_TERMS_DISCOUNT_DAYS_3,int,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,42,VND_TERMS_DISCOUNT_PCT,real,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,43,VND_TERMS_DISCOUNT_PCT_2,real,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,44,VND_TERMS_DISCOUNT_PCT_3,real,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,45,VND_LAST_PURCHASE_DATE,datetime,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,46,VND_PURCHASES_YR_TO_DATE,float,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,47,VND_DISCOUNTS_YR_TO_DATE,float,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,48,VND_PURCHASE_LAST_YR_TO_DATE,float,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,49,VND_DISCOUNT_LAST_YR_TO_DATE,float,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,50,VND_DEFAULT_AP_ACCOUNT,int,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,51,VND_DEFAULT_DISCOUNT_ACCOUNT,int,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,52,VND_DEFAULT_DISTRIBUTION_ACT,int,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,53,VND_1099_REQUIRED_FLAG,bit,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,54,VND_1099_PAYMENTS_THIS_YEAR,float,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,55,VND_VENDOR_TYPE,varchar(5),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,56,VND_CUT_OFF_DATE,datetime,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,57,VND_PAYMENT_GROUP,varchar(15),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,58,VND_VNDMAS_ID,int,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,59,VND_BYPASS_PO_SIDEMARK_FLAG,bit,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,60,VND_ORDER_FREQUENCY,int,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,61,vnd_freight_charge_per_pound,money,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,62,vnd_handling_charge,money,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,63,VND_PAYTO_ADDRESS,varchar(30),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,64,VND_PAYTO_ADDRESS2,varchar(30),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,65,VND_PAYTO_ADDRESS3,varchar(30),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,66,VND_PAYTO_CITY,varchar(30),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,67,VND_PAYTO_STATE,varchar(2),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,68,VND_PAYTO_ZIP,varchar(10),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,69,VND_PAYTO_PHONE_NUMBER,varchar(25),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,70,VND_PAYTO_FAX_NUMBER,varchar(25),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,71,VND_PAYTO_CONTACT_NAME,varchar(30),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,72,VND_INVOICE_NUMBER,int,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,73,VND_PAYTO_NAME,varchar(30),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,74,vnd_Foreign_Address,bit,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,75,VND_PRINT_PO_SIGNATURE,bit,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,76,VND_DEFAULT_SHIP_VIA,varchar(15),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,77,VND_FOB_SHIPPING_INSTRUCTIONS,text,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VENDOR_MASTER,78,VND_BYPASS_PACKING_FACTORS,bit,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VendorItemPromotion,1,Vendor_Id,int,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VendorItemPromotion,2,Style,varchar(6),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VendorItemPromotion,3,PromotionalStart,smalldatetime,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VendorItemPromotion,4,PromotionalEnd,smalldatetime,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VendorItemPromotion,5,UnitPrice,money,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VendorItemPromotion,6,UnitPriceCut,money,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VendorItemUpdate,1,Vendor_id,int,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VendorItemUpdate,2,Style,varchar(6),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VendorItemUpdate,3,EffectiveDate,smalldatetime,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VendorItemUpdate,4,UnitPrice,money,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,VendorItemUpdate,5,UnitPriceCut,money,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,1,WHI_COMPANY_ID,int,0,0,0,NULL,1,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,2,WHI_WHSMAS_ID,int,0,0,0,NULL,2,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,3,WHI_ITMMAS_ID_FIRST,varchar(6),0,0,0,NULL,3,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,4,WHI_ITMMAS_ID_LAST,varchar(9),0,0,0,NULL,4,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,5,WHI_ROLL_LOT,varchar(18),0,0,0,NULL,5,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,6,WHI_BIN_LOCATION,varchar(6),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,7,WHI_ITM_DESCRIPTION_1,varchar(30),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,8,WHI_ITM_DESCRIPTION_2,varchar(30),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,9,WHI_ITM_PRIVATE_LABEL,varchar(30),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,10,WHI_ITM_PRIVATE_LABEL_2,varchar(30),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,11,WHI_QUANTITY_ON_HAND,float,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,12,WHI_QUANTITY_ALLOCATED,float,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,13,WHI_QUANTITY_ON_HOLD,float,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,14,WHI_QUANTITY_ON_ORDER,float,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,15,WHI_QUANTITY_BACKORDER,float,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,16,WHI_QUANTITY_IN_TRANSIT,float,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,17,WHI_QTY_ON_CONSIGNMENT,float,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,18,WHI_QTY_TRANSFER_FROM,float,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,19,WHI_AVERAGE_COST,float,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,20,WHI_AVERAGE_VENDOR_COST,float,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,21,WHI_AVERAGE_LANDED_CHARGES,float,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,22,WHI_LAST_COST,float,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,23,WHI_TRANSFER_COST,float,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,24,WHI_BEGINNING_MONTH_BAL,float,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,25,WHI_BEGINNING_YEAR_BALANCE,float,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,26,WHI_LAST_SALE_DATE,datetime,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,27,WHI_LAST_ACTIVITY_DATE,datetime,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,28,WHI_LAST_RECEIPT_DATE,datetime,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,29,WHI_NEXT_DATE_WANTED,datetime,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,30,WHI_MTD_RECEIPTS,float,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,31,WHI_MTD_SALES,float,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,32,WHI_MTD_ADJUSTMENTS,float,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,33,WHI_MTD_TRANSFERS,float,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,34,WHI_MTD_ON_ORDER,float,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,35,WHI_MTD_BACK_ORDER,float,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,36,WHI_MILL_ROLL_NUMBER,varchar(15),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,37,WHI_MILL_DYE_LOT,varchar(15),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,38,WHI_REMNANT_WIDTH,float,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,39,WHI_REMNANT_LENGTH,float,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,40,WHI_REMNANT_PRICE,float,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,41,WHI_FREIGHT_COST,float,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,42,WHI_DEMO_COUNT,int,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,43,WHI_IGC_CODE,varchar(2),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,44,WHI_TYPE,varchar(1),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,45,WHI_LENGTH,float,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,46,WHI_WIDTH,float,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,47,WHI_DEPTH,float,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,48,WHI_WEIGHT,float,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,49,WHI_VENDOR_UM,varchar(3),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,50,WHI_CARTON_PALLET,int,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,51,WHI_UNITS_PER_CARTON,float,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,52,WHI_PIECES_PER_CARTON,int,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,53,WHI_FREEZE_DATE,datetime,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,54,WHI_DAMAGED_FLAG,bit,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,55,WHI_PRINT_BAR_CODE,bit,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,56,TimeStamp,timestamp,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,57,WHI_SPECIAL_CUT_FLAG,bit,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,58,WHI_SPECIAL_CUT_FROM_WHSITEM_COLOR,varchar(9),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,59,WHI_SPECIAL_CUT_FROM_WHSITEM_ROLLLOT,varchar(18),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,60,WHI_UNit_Price,"decimal(10,2)",1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,61,WHI_Compare_Price,"decimal(10,2)",1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,62,WHI_Invoice_Number,varchar(15),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,63,WHI_Vendor_Number,varchar(7),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,64,WHI_Standard_Price,"decimal(10,2)",1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_ITEM,65,WHI_CLASSIFICATION,varchar(2),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_MASTER,1,WHS_COMPANY_ID,int,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_MASTER,2,WHS_WAREHOUSE_NUMBER,int,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_MASTER,3,WHS_WAREHOUSE_NAME,varchar(30),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_MASTER,4,WHS_ADDRESS_1,varchar(30),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_MASTER,5,WHS_ADDRESS_2,varchar(30),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_MASTER,6,WHS_ADDRESS_3,varchar(30),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_MASTER,7,WHS_CITY,varchar(20),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_MASTER,8,WHS_STATE,varchar(2),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_MASTER,9,WHS_ZIP,varchar(10),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_MASTER,10,WHS_NEXT_ORDER_NUMBER,int,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_MASTER,11,WHS_NEXT_INVOICE_NUMBER,int,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_MASTER,12,WHS_NEXT_TRANSFER_NUMBER,int,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_MASTER,13,WHS_AUTO_PO_NUMBER_FLAG,bit,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_MASTER,14,WHS_NEXT_PO_NUMBER,int,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_MASTER,15,WHS_AUTO_ROLL_NUMBER_CODE,varchar(1),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_MASTER,16,WHS_NEXT_ROLL_NUMBER,bigint,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_MASTER,17,WHS_NEXT_CLAIM_NUMBER,smallint,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_MASTER,18,WHS_NEXT_RETURN_NUMBER,smallint,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_MASTER,19,WHS_NEXT_CREDIT_NUMBER,smallint,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_MASTER,20,WHS_FREIGHT_AMOUNT,"decimal(7,4)",1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_MASTER,21,WHS_ADMIN_COST_PERCENT,"decimal(5,2)",1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_MASTER,22,WHS_WAREHOUSE_FEES_PERCENT,"decimal(5,2)",1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_MASTER,23,WHS_LABOR_FEES_PERCENT,"decimal(5,2)",1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_MASTER,24,WHS_TAXMAS_ID,int,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_MASTER,25,WHS_USE_TAX_FLAG,bit,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_MASTER,26,WHS_RECEIVING_WAREHOUSE,smallint,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_MASTER,27,WHS_DROP_SHIP_WAREHOUSE,smallint,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_MASTER,28,WHS_CT_PC_FLAG,bit,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_MASTER,29,WHS_PO_PRICE_CHANGE_FLAG,bit,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_MASTER,30,WHS_STOCKING_WHS_FLAG,bit,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_MASTER,31,WHS_CENTRAL_INSTALL_FLAG,bit,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_MASTER,32,WHS_DEFAULT_TYPE_CODE,varchar(1),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_MASTER,33,WHS_DEFAULT_TERMS_CODE,varchar(2),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_MASTER,34,WHS_DEFAULT_CREDIT_LIMIT,int,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_MASTER,35,WHS_DEFAULT_PRICE_CLASS,varchar(2),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_MASTER,36,WHS_DEFAULT_CASH_ACCOUNT,int,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_MASTER,37,WHS_CORPORATE_FLAG,bit,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,WAREHOUSE_MASTER,38,WHS_INSTALL_CENTER_FLAG,bit,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
